7099.486871803284,-1403.3874961999559,1363.9185174458155,-2902.079540483995,-2301.8581807231385,-780.7213350755844,2491.9721144554373,-250.7735213922752,-73.23608469900212,3119.61275791194,2583.838903869654,870.8648991592255,1069.7880708025762,-586.3717146127531,-1038.744829840168,-1416.461461005431,-2520.525829732954,-1969.4795359776786,-1404.8063980894585,1331.2377615418932,-1421.0220881016714,405.5762395473103,-1288.5446002069077,938.9284369284269,585.7905441305372,-646.8256662015256,844.2668175396044,-1051.0610301871698,-174.88361733826008,1524.7164389427635,-63.49025189676996,-1046.9020434319198,30.00894114474186,1374.4320204031267,652.1447555466343,-344.0001867466573,1065.5074151214385,-610.6392226974201,-1425.1251854259626,-319.06879250886595,6
-3677.262737172904,2378.684352870045,2372.377807839588,-907.4875241769715,2706.8063088838044,-2209.3724929580535,-1672.5700623508235,1088.8519957749832,744.529576060743,-1621.0856514069226,-2877.0630866222978,675.2429098215282,608.5948311988018,-2536.395929329674,-615.718104477035,-2041.7651929025305,1896.6453492502958,1202.0708887082333,-547.5433172116796,-1823.2394049842937,731.388637577745,1334.5097518743178,689.5338181095384,-572.4638002816063,952.6694679260853,-710.8050049719467,-1025.236286406551,1161.9749795216358,-1292.5099790271397,260.86416304716556,-1062.7036588753458,-359.85252411368396,176.53172121015515,255.04711954102018,81.94614395758127,-748.3641710693731,571.3987972034879,1251.4503333996809,-422.7378200356953,1340.6933992997738,30
8807.498483887985,-1281.0014301249496,108.16135275570846,-5275.3422592790575,-2491.756169362664,-5985.694655779173,1149.144291991398,1179.5406037732776,-157.39665332835625,2458.161310703669,-1841.8006531766755,-1217.8388093691735,-1309.232720129278,809.6327405458504,-1130.0089290459744,-359.9427559088609,1690.7352484159364,1112.8300693543029,-652.5066155117711,685.4128173528921,1873.6805865055856,2308.3914660946275,1627.840273451715,-164.03636620488027,408.38156773062985,533.4574111464003,-157.54275954282355,-1965.1187208358022,-253.76002570853086,-133.58957693673128,-464.42600653617524,1264.291880964983,1194.476232520835,1683.572722579383,1186.4143371190578,-1688.8868023226792,2052.468410958409,-101.27645811319658,-620.3968826453405,-332.40474410717616,7
-6292.799822710269,-3559.71562729478,-5264.065465563273,-586.9577288298052,3314.7612430601835,-3435.7629942685776,927.4753814248577,-2070.645321932726,-867.4981087169768,1749.8823398260677,-982.5355319861147,-488.8083089648601,-934.0444153237034,-18.566226173651252,581.9858781026277,-1366.5611716653732,489.2283129893287,1714.4749696871852,-336.6583911826311,69.92991289206469,2395.185188351317,-1052.6756875037674,260.3588529814637,1346.3113520088668,-2074.488208967683,1139.9179875605937,-549.0418691713725,1047.651913120768,119.97198772528847,-983.7311816345572,-241.15318147509856,-853.8707122856291,-73.59763951095275,-8.691214958270251,443.4086184413925,88.44859978094564,-903.5676230291024,-691.0343671428159,-350.6212605619262,1463.3826514340496,5
17465.355858260737,-1105.0930672895802,3150.9040568834384,2450.0588679853504,1317.6495429204122,-51.885198631296674,209.30233038424205,274.13271363208435,1534.0269149052676,-619.0047069985071,452.79502508748544,420.9076933650952,872.0877108441865,800.1575315504085,222.42853396685962,1348.2497007489721,1027.1486938056182,946.8315371570069,-98.08551286629104,-104.4495622412706,-166.3980720022624,752.174992655757,-1322.343443307395,-189.04344294468774,-101.9405071120782,1105.3954866794566,63.580295245839025,-373.60719790058386,-622.9594508533376,-192.2333832431369,-93.28098001967783,-138.10409193413182,-1271.9071969198094,-175.33542367250243,-834.8592206245954,28.840127727913895,356.1628790891298,-526.4833176202027,582.9709005383928,487.8338005230189,19
9155.057767478245,13439.872035539918,-4162.966158516067,202.23725157328948,-120.96126346535013,1920.2463268377664,4785.635412318416,-61.062434056429225,-1868.4252260032504,-2073.8385635186078,-3148.5715107690144,2556.6506757532943,980.6603183817755,2351.8332290498065,1282.6097259721805,-782.9610554750409,1311.5556914233337,-1266.4316928042879,633.1811234065601,-281.8982227780762,-772.2189733729055,406.784564262451,-2736.4200638468556,-1722.7907722919347,-950.0528138128973,865.2196253147575,843.8081154620884,1048.8680025352687,-642.7218913047304,-1200.360595037089,-331.47514822909505,-825.6354562942283,411.6941354985895,289.06957583909866,-82.33500585813692,-1401.1237191268995,-320.89205515619835,207.81221706245321,845.1688941175045,-82.43268566877677,29
-6025.814422882102,-2637.2473752504025,-2247.020360890702,-605.2344506386968,-2109.785935789715,-477.20486308829777,70.93667999028608,471.8521696923588,857.1562050130547,1154.420994028466,537.4924466106938,503.41319114139293,454.83118393067883,-1244.5768098033434,1427.5678395921855,382.5529418123014,-93.73635172715247,2098.014005503432,-1518.908485224464,-495.1764455554344,-1989.74958712747,369.97583328657265,615.5099580724805,300.8221731531275,378.1488310286749,-76.13131390321298,-1096.5335378531472,660.0506585358803,-69.45936925783381,275.5249979659213,-134.9437870486301,974.670896803283,-33.73450499495087,-322.8072395512584,736.1811305388883,251.41044322136727,-797.182957111847,-344.82030374841094,770.0189053354604,-279.6283394532379,13
-2993.717931941709,1835.3406316907617,272.73803455068474,1577.7688339301667,1269.899834113386,2684.9938361298114,-164.61791565975025,-825.3126648528689,398.0461837867799,-3035.808691795793,-1471.5655397150067,1759.8295042823013,-1697.470712657932,3035.9476975742123,-3586.6187165994147,-616.5664827694591,-171.0725323781133,587.3501655305448,-253.33486824459723,-404.5061105759515,-2000.8844804638168,-261.95354151292327,97.41887815161189,1203.172418727043,-1370.8125191274064,1975.8233624691502,1142.5365746461189,90.6805151134893,299.3722576336907,-1059.7185177798278,-1096.4866530869515,187.72388134157518,-539.5210127967421,-152.35315527298786,94.7299316474415,-517.2556923847927,-1215.9181528007236,872.3165177512323,894.1303880837519,-135.15992977726302,17
-7176.921734157379,1236.515482100473,5615.960689790146,657.001058757953,-589.3771253474495,-4330.376614000185,1939.9660080575688,3414.800282771315,287.51149852160285,-282.0420225418094,999.8573965650313,-1136.835573098045,-718.7886399580777,523.5990118125832,1703.4334612764428,-236.55165007141582,452.2450691962623,-769.9174165169696,-891.7398450890436,-183.12477628966144,-846.2119770790821,-463.7913567075808,-510.4052754810341,-90.55916364711119,484.2141690419129,554.2509566828616,953.1899549787043,-369.74335136106254,703.734334524564,217.42734510204485,-531.608038541626,668.1492273326712,-235.5395952109193,232.16685842895922,-39.84119567060783,326.35404765136946,759.3749353697762,743.126235471248,464.0382462175687,-168.10807075917987,8
-8269.585318825311,-3208.151175599807,-4385.577583066868,-1421.6778890381208,-3019.6050548716717,-2205.908089939117,1354.3243142076458,-1015.5552540982251,247.32565572346917,3056.971983034802,2203.8752172309196,2072.185134911357,-1304.7611917747631,169.86142461199975,1236.7079884572124,-1924.1486363398417,-179.7884028995306,2200.0507438176414,209.10093139812977,-73.39312086129004,-540.1908508887896,-388.0399349083683,-376.85812099708716,344.5733384043164,-987.3632018768822,-2135.772542298984,-1806.1996840719642,431.99276304605735,247.27925245456177,285.940668300081,22.142424514130603,-42.064290989861995,-629.3253869548873,963.2988632939455,-46.097577379502354,210.25026632731573,1292.3033930902243,534.321441936714,221.4953807808256,-444.60231498040184,5
